Namespace,Hash,Function Name,Parameters,Return Type,Description
VEHICLE,0x29439776AAA00A62,GET_VEHICLE_CLASS,vehicle:Vehicle,int,"```
Returns an int  
Vehicle Classes:  
0: Compacts  
1: Sedans  
2: SUVs  
3: Coupes  
4: Muscle  
5: Sports Classics  
6: Sports  
7: Super  
8: Motorcycles  
9: Off-road  
10: Industrial  
11: Utility  
12: Vans  
13: Cycles  
14: Boats  
15: Helicopters  
16: Planes  
17: Service  
18: Emergency  
19: Military  
20: Commercial  
21: Trains  
22: Open Wheel
char buffer[128];  
std::sprintf(buffer, ""VEH_CLASS_%i"", VEHICLE::GET_VEHICLE_CLASS(vehicle));  
char* className = UI::_GET_LABEL_TEXT(buffer);  
```"
VEHICLE,0x00C09F246ABEDD82,GET_VEHICLE_CLASS_ESTIMATED_MAX_SPEED,vehicleClass:int,float,
VEHICLE,0xDEDF1C8BD47C2200,GET_VEHICLE_CLASS_FROM_NAME,modelHash:Hash,int,"```
For a full enum, see here : pastebin.com/i2GGAjY0
char buffer[128];
std::sprintf(buffer, ""VEH_CLASS_%i"", VEHICLE::GET_VEHICLE_CLASS_FROM_NAME (hash));
const char* className = HUD::_GET_LABEL_TEXT(buffer);
```"
VEHICLE,0x2F83E7E45D9EA7AE,GET_VEHICLE_CLASS_MAX_ACCELERATION,vehicleClass:int,float,
VEHICLE,0x4F930AD022D6DE3B,GET_VEHICLE_CLASS_MAX_AGILITY,vehicleClass:int,float,
VEHICLE,0x4BF54C16EC8FEC03,GET_VEHICLE_CLASS_MAX_BRAKING,vehicleClass:int,float,
VEHICLE,0xDBC86D85C5059461,GET_VEHICLE_CLASS_MAX_TRACTION,vehicleClass:int,float,
VEHICLE,0xF3CC740D36221548,GET_VEHICLE_COLOR,"vehicle:Vehicle, r:int*, g:int*, b:int*",void,See [`SET_VEHICLE_CUSTOM_PRIMARY_COLOUR`](#\_0x7141766F91D15BEA) and [`SET_VEHICLE_CUSTOM_SECONDARY_COLOUR`](#\_0x36CED73BFED89754).
VEHICLE,0xA19435F193E081AC,GET_VEHICLE_COLOURS,"vehicle:Vehicle, colorPrimary:int*, colorSecondary:int*",void,
VEHICLE,0xB64CF2CCA9D95F52,GET_VEHICLE_CUSTOM_PRIMARY_COLOUR,"vehicle:Vehicle, r:int*, g:int*, b:int*",void,
VEHICLE,0xB7635E80A5C31BFF,_GET_VEHICLE_DASHBOARD_COLOR,"vehicle:Vehicle, color:int*",void,
VEHICLE,0x6A842D197F845D56,GET_VEHICLE_COLOUR_COMBINATION,vehicle:Vehicle,int,
VEHICLE,0x8F17BC8BA08DA62B,GET_VEHICLE_DIRT_LEVEL,vehicle:Vehicle,float,A getter for [`SET_VEHICLE_DIRT_LEVEL`](#\_0x79D3B596FE44EE8B).
VEHICLE,0xF846AA63DF56B804,_GET_VEHICLE_COUNTERMEASURE_COUNT,aircraft:Vehicle,int,"Similar to [`_GET_AIRCRAFT_BOMB_COUNT`](#\_0xEA12BD130D7569A1), this gets the amount of countermeasures that are present on this vehicle.

Use [`_SET_AIRCRAFT_COUNTERMEASURE_COUNT`](#\_0x9BDA23BF666F0855) to set the current amount."
VEHICLE,0xCA4AC3EAAE46EC7B,_GET_VEHICLE_DOOR_DESTROY_TYPE,"vehicle:Vehicle, doorIndex:int",int,"See eDoorId declared in [`SET_VEHICLE_DOOR_SHUT`](#\_0x93D9BD300D7789E5)

Returns vehicle door destroy type previously set with \_SET_VEHICLE_DOOR_DESTROY_TYPE"
VEHICLE,0x36492C2F0D134C56,_GET_VEHICLE_CURRENT_SLIPSTREAM_DRAFT,vehicle:Vehicle,float,"```
Returns a float value between 0.0 and 3.0 related to its slipstream draft (boost/speedup).
GET_VEHICLE_*
```"
VEHICLE,0x25BC98A59C2EA962,GET_VEHICLE_DOOR_LOCK_STATUS,vehicle:Vehicle,int,"```
enum VehicleLockStatus = {
    None = 0,
    Unlocked = 1,
    Locked = 2,
    LockedForPlayer = 3,
    StickPlayerInside = 4, -- Doesn't allow players to exit the vehicle with the exit vehicle key.
    CanBeBrokenInto = 7, -- Can be broken into the car. If the glass is broken, the value will be set to 1
    CanBeBrokenIntoPersist = 8, -- Can be broken into persist
    CannotBeTriedToEnter = 10, -- Cannot be tried to enter (Nothing happens when you press the vehicle enter key).
}
```"
VEHICLE,0x8389CD56CA8072DC,GET_VEHICLE_CUSTOM_SECONDARY_COLOUR,"vehicle:Vehicle, r:int*, g:int*, b:int*",void,
VEHICLE,0xC45D23BAF168AAB8,GET_VEHICLE_ENGINE_HEALTH,vehicle:Vehicle,float,"```
Returns 1000.0 if the function is unable to get the address of the specified vehicle or if it's not a vehicle.  
Minimum: -4000  
Maximum: 1000  
-4000: Engine is destroyed  
0 and below: Engine catches fire and health rapidly declines  
300: Engine is smoking and losing functionality  
1000: Engine is perfect  
```"
VEHICLE,0x4EC6CFBC7B2E9536,GET_VEHICLE_DEFORMATION_AT_POS,"vehicle:Vehicle, offsetX:float, offsetY:float, offsetZ:float",Vector3,"```
The only example I can find of this function in the scripts, is this:  
struct _s = VEHICLE::GET_VEHICLE_DEFORMATION_AT_POS(rPtr((A_0) + 4), 1.21f, 6.15f, 0.3f);  
-----------------------------------------------------------------------------------------------------------------------------------------  
PC scripts:  
v_5/*{3}*/ = VEHICLE::GET_VEHICLE_DEFORMATION_AT_POS(a_0._f1, 1.21, 6.15, 0.3);  
```"
VEHICLE,0x53AF99BAA671CA47,GET_VEHICLE_ESTIMATED_MAX_SPEED,vehicle:Vehicle,float,
VEHICLE,0xFE3F9C29F7B32BD5,GET_VEHICLE_DOOR_ANGLE_RATIO,"vehicle:Vehicle, doorIndex:int",float,See eDoorId declared in [`SET_VEHICLE_DOOR_SHUT`](#\_0x93D9BD300D7789E5)
VEHICLE,0xDA62027C8BDB326E,GET_VEHICLE_FLIGHT_NOZZLE_POSITION,aircraft:Vehicle,float,
VEHICLE,0xF6AF6CB341349015,GET_VEHICLE_DOORS_LOCKED_FOR_PLAYER,"vehicle:Vehicle, player:Player",BOOL,
VEHICLE,0xBC9CFF381338CB4F,_GET_VEHICLE_HAS_PARACHUTE,vehicle:Vehicle,BOOL,
VEHICLE,0xA82819CAC9C4C403,GET_VEHICLE_ENVEFF_SCALE,vehicle:Vehicle,float,"```
formerly known as _GET_VEHICLE_PAINT_FADE
The result is a value from 0-1, where 0 is fresh paint.
```"
VEHICLE,0xB8EF61207C2393A9,GET_VEHICLE_HEALTH_PERCENTAGE,vehicle:Vehicle,float,"```
NativeDB Added Parameter 2: float maxEngineHealth
NativeDB Added Parameter 3: float maxPetrolTankHealth
NativeDB Added Parameter 4: float maxBodyHealth
NativeDB Added Parameter 5: float maxMainRotorHealth
NativeDB Added Parameter 6: float maxTailRotorHealth
NativeDB Added Parameter 7: float maxUnkHealth
```"
VEHICLE,0xE6B0E8CFC3633BF0,GET_VEHICLE_HOMING_LOCKON_STATE,vehicle:Vehicle,int,"```
Returns a value depending on the lock-on state of vehicle weapons.
0: not locked on
1: locking on
2: locked on
```"
VEHICLE,0x3BC4245933A166F7,GET_VEHICLE_EXTRA_COLOURS,"vehicle:Vehicle, pearlescentColor:int*, wheelColor:int*",void,
VEHICLE,0x50634E348C8D44EF,GET_VEHICLE_HAS_KERS,vehicle:Vehicle,BOOL,
VEHICLE,0xD4C4642CB7F50B5D,GET_VEHICLE_IS_MERCENARY,vehicle:Vehicle,BOOL,"```
Only used like this:  
if (VEHICLE::GET_VEHICLE_IS_MERCENARY(ENTITY::GET_VEHICLE_INDEX_FROM_ENTITY_INDEX(v_3))) {                                                        sub_157e9c(g_40001._f1868, 0);  
}  
```"
VEHICLE,0x7D1464D472D32136,_GET_VEHICLE_INTERIOR_COLOR,"vehicle:Vehicle, color:int*",void,
VEHICLE,0xB91B4C20085BD12F,GET_VEHICLE_LIGHTS_STATE,"vehicle:Vehicle, lightsOn:BOOL*, highbeamsOn:BOOL*",BOOL,
VEHICLE,0x28D37D4F71AC5C58,GET_VEHICLE_LAYOUT_HASH,vehicle:Vehicle,Hash,
VEHICLE,0x87B63E25A529D526,GET_VEHICLE_LIVERY_COUNT,vehicle:Vehicle,int,"```
Returns -1 if the vehicle has no livery  
```"
VEHICLE,0x2BB9230590DA5E8A,GET_VEHICLE_LIVERY,vehicle:Vehicle,int,"```
-1 = no livery  
```"
VEHICLE,0xAD7E85FC227197C4,GET_VEHICLE_MAX_BRAKING,vehicle:Vehicle,float,
VEHICLE,0x8F5EBAB1F260CFCE,GET_VEHICLE_LOCK_ON_TARGET,"vehicle:Vehicle, entity:Entity*",BOOL,
VEHICLE,0xA132FB5370554DB0,GET_VEHICLE_MAX_TRACTION,vehicle:Vehicle,float,
VEHICLE,0xE8D65CA700C9A693,GET_VEHICLE_MOD_COLOR_1,"vehicle:Vehicle, paintType:int*, color:int*, pearlescentColor:int*",void,
VEHICLE,0xA7C4F2C6E744A550,GET_VEHICLE_MAX_NUMBER_OF_PASSENGERS,vehicle:Vehicle,int,
VEHICLE,0x772960298DA26FDB,GET_VEHICLE_MOD,"vehicle:Vehicle, modType:int",int,"```
Returns -1 if the vehicle mod is stock  
```"
VEHICLE,0x81592BE4E3878728,GET_VEHICLE_MOD_COLOR_2,"vehicle:Vehicle, paintType:int*, color:int*",void,
VEHICLE,0x4593CF82AA179706,GET_VEHICLE_MOD_IDENTIFIER_HASH,"vehicle:Vehicle, modType:int, modIndex:int",Hash,"```
Can be used for IS_DLC_VEHICLE_MOD and _0xC098810437312FFF
```"
VEHICLE,0xB45085B721EFD38C,GET_VEHICLE_MOD_COLOR_1_NAME,"vehicle:Vehicle, p1:BOOL",char*,"```
returns a string which is the codename of the vehicle's currently selected primary color  
p1 is always 0  
```"
VEHICLE,0x90A38E9838E0A8C1,GET_VEHICLE_MOD_MODIFIER_VALUE,"vehicle:Vehicle, modType:int, modIndex:int",int,
VEHICLE,0xB3924ECD70E095DC,GET_VEHICLE_MOD_VARIATION,"vehicle:Vehicle, modType:int",BOOL,"```
Only used for wheels(ModType = 23/24) Returns true if the wheels are custom wheels
```"
VEHICLE,0x4967A516ED23A5A1,GET_VEHICLE_MOD_COLOR_2_NAME,vehicle:Vehicle,char*,"```
returns a string which is the codename of the vehicle's currently selected secondary color  
```"
VEHICLE,0x8C044C5C84505B6A,GET_VEHICLE_MODEL_ACCELERATION,modelHash:Hash,float,Returns the acceleration of the specified model.
VEHICLE,0x6325D1A044AE510D,GET_VEHICLE_MOD_KIT,vehicle:Vehicle,int,
VEHICLE,0xFC058F5121E54C32,GET_VEHICLE_MOD_KIT_TYPE,vehicle:Vehicle,int,
VEHICLE,0xF417C2502FFFED43,GET_VEHICLE_MODEL_ESTIMATED_MAX_SPEED,modelHash:Hash,float,"```
Returns max speed (without mods) of the specified vehicle model in m/s.
```"
VEHICLE,0xBFBA3BA79CFF7EBF,GET_VEHICLE_MODEL_MAX_BRAKING_MAX_MODS,modelHash:Hash,float,
VEHICLE,0x539DE94D44FDFD0D,GET_VEHICLE_MODEL_MAX_TRACTION,modelHash:Hash,float,"```
Returns max traction of the specified vehicle model.
```"
VEHICLE,0x53409B5163D5B846,_GET_VEHICLE_MODEL_ESTIMATED_AGILITY,modelHash:Hash,float,"```
GET_VEHICLE_MODEL_*
9.8 * thrust if air vehicle, else 0.38 + drive force?
```"
VEHICLE,0x2AD93716F184EDA4,GET_VEHICLE_MODEL_NUMBER_OF_SEATS,modelHash:Hash,int,"```
Returns max number of passengers (including the driver) for the specified vehicle model.
```"
VEHICLE,0xDC53FD41B4ED944C,GET_VEHICLE_MODEL_MAX_BRAKING,modelHash:Hash,float,"```
Returns max braking of the specified vehicle model.
```"
VEHICLE,0x5873C14A52D74236,GET_VEHICLE_MODEL_VALUE,vehicleModel:Hash,int,"```
Returns `nMonetaryValue` from handling.meta for specific model, which is the vehicle's monetary value.
```"
VEHICLE,0xC6AD107DDC9054CC,_GET_VEHICLE_MODEL_MAX_KNOTS,modelHash:Hash,float,"```
GET_VEHICLE_MODEL_*
Function pertains only to aviation vehicles.
```"
VEHICLE,0x42A4BEB35D372407,_GET_VEHICLE_NUMBER_OF_BROKEN_OFF_BONES,vehicle:Vehicle,int,"```
Also includes some ""turnOffBones"" when vehicle mods are installed.
```"
VEHICLE,0x5AA3F878A178C4FC,_GET_VEHICLE_MODEL_MOVE_RESISTANCE,modelHash:Hash,float,"```
GET_VEHICLE_MODEL_*
called if the vehicle is a boat -- returns vecMoveResistanceX?
```"
VEHICLE,0x24CB2137731FFE89,GET_VEHICLE_NUMBER_OF_PASSENGERS,vehicle:Vehicle,int,"```
Gets the number of passengers, NOT including the driver. Use IS_VEHICLE_SEAT_FREE(Vehicle, -1) to also check for the driver  
```"
VEHICLE,0x7619EEE8C886757F,_GET_VEHICLE_NEON_LIGHTS_COLOUR,"vehicle:Vehicle, r:int*, g:int*, b:int*",void,"Gets the color of the neon lights of the specified vehicle.

See [`_SET_VEHICLE_NEON_LIGHTS_COLOUR`](#\_0x8E0A582209A62695) for more information"
VEHICLE,0x2C8CBFE1EA5FC631,_GET_VEHICLE_NUMBER_OF_BROKEN_BONES,vehicle:Vehicle,int,
VEHICLE,0x7CE1CCB9B293020E,GET_VEHICLE_NUMBER_PLATE_TEXT,vehicle:Vehicle,char*,"```
Returns the license plate text from a vehicle.  8 chars maximum.  
```"
VEHICLE,0xF11BC2DD9A3E7195,GET_VEHICLE_NUMBER_PLATE_TEXT_INDEX,vehicle:Vehicle,int,"```
Returns the PlateType of a vehicle  
Blue_on_White_1 = 3,  
Blue_on_White_2 = 0,  
Blue_on_White_3 = 4,  
Yellow_on_Blue = 2,  
Yellow_on_Black = 1,  
North_Yankton = 5,  
```"
VEHICLE,0x9CCC9525BF2408E0,GET_VEHICLE_PLATE_TYPE,vehicle:Vehicle,int,"Returns the plates a vehicle has.

```
enum eVehiclePlateType
{
	VPT_FRONT_AND_BACK_PLATES = 0,
	VPT_FRONT_PLATES = 1,
	VPT_BACK_PLATES = 2,
	VPT_NONE = 3,
};
```

Motorcycles with no visible plates will sometimes return a 2 for unknown reasons."
VEHICLE,0x60190048C0764A26,_GET_VEHICLE_ROOF_LIVERY,vehicle:Vehicle,int,"Returns index of the current vehicle's rooftop livery.
A getter for [\_SET_VEHICLE_ROOF_LIVERY](#\_0xA6D3A8750DC73270)."
VEHICLE,0x5ECB40269053C0D4,_GET_VEHICLE_ROOF_LIVERY_COUNT,vehicle:Vehicle,int,"Returns a number of available rooftop liveries, or -1 if vehicle has no rooftop liveries available."
VEHICLE,0x7D5DABE888D2D074,GET_VEHICLE_PETROL_TANK_HEALTH,vehicle:Vehicle,float,"```
1000 is max health  
Begins leaking gas at around 650 health  
```"
VEHICLE,0x21543C612379DB3C,GET_VEHICLE_RECORDING_ID,"recording:int, script:char*",int,See [`REQUEST_VEHICLE_RECORDING`](#\_0xAF514CABE74CBF15).
VEHICLE,0xDF7E3EEB29642C38,_GET_VEHICLE_SUSPENSION_BOUNDS,"vehicle:Vehicle, out1:Vector3*, out2:Vector3*",void,"```
Outputs 2 Vector3's.
Scripts check if out2.x - out1.x > something.x
Could be suspension related, as in max suspension height and min suspension height, considering the natives location.
```"
VEHICLE,0xB635392A4938B3C3,GET_VEHICLE_TYRE_SMOKE_COLOR,"vehicle:Vehicle, r:int*, g:int*, b:int*",void,
VEHICLE,0x53952FD2BAA19F17,_GET_VEHICLE_SUSPENSION_HEIGHT,vehicle:Vehicle,float,"```
Gets the height of the vehicle's suspension.  
The higher the value the lower the suspension. Each 0.002 corresponds with one more level lowered.  
0.000 is the stock suspension.  
0.008 is Ultra Suspension.  
```"
VEHICLE,0x8181CE2F25CB9BB7,_GET_VEHICLE_WEAPON_CAPACITY,"vehicle:Vehicle, weaponIndex:int",int,
VEHICLE,0x1CDD6BADC297830D,GET_VEHICLE_TRAILER_VEHICLE,"vehicle:Vehicle, trailer:Vehicle*",BOOL,"```
Gets the trailer of a vehicle and puts it into the trailer parameter.  
```"
VEHICLE,0x0EE21293DAD47C95,GET_VEHICLE_WINDOW_TINT,vehicle:Vehicle,int,
VEHICLE,0x91D6DD290888CBAB,_HAS_FILLED_VEHICLE_POPULATION,,BOOL,"```
HAS_*
```"
VEHICLE,0x678B9BB8C3F58FEB,GET_VEHICLE_TYRES_CAN_BURST,vehicle:Vehicle,BOOL,
VEHICLE,0xB3ED1BFB4BE636DC,GET_VEHICLE_WHEEL_TYPE,vehicle:Vehicle,int,"```cpp
enum eVehicleWheelType
{
    VWT_SPORT = 0,
    VWT_MUSCLE = 1,
    VWT_LOWRIDER = 2,
    VWT_SUV = 3,
    VWT_OFFROAD = 4,
    VWT_TUNER = 5,
    VWT_BIKE = 6,
    VWT_HIEND = 7,
    VWT_SUPERMOD1 = 8, // Benny's Original
    VWT_SUPERMOD2 = 9, // Benny's Bespoke
    VWT_SUPERMOD3 = 10, // Open Wheel
    VWT_SUPERMOD4 = 11, // Street
    VWT_SUPERMOD5 = 12, // Track
};
```"
VEHICLE,0x3DFF319A831E0CDB,_GET_VEHICLE_XENON_LIGHTS_COLOR,vehicle:Vehicle,int,"Returns the headlight color index from the vehicle. Value between 0, 12.
Use [\_SET_VEHICLE_HEADLIGHTS_COLOUR](#\_0xE41033B25D003A07) to set the headlights color for the vehicle.
Must enable xenon headlights before it'll take affect.

List of colors and ids:

```
enum headlightColors {
    Default = -1,
    White = 0,
    Blue = 1,
    Electric_Blue = 2,
    Mint_Green = 3,
    Lime_Green = 4,
    Yellow = 5,
    Golden_Shower = 6,
    Orange = 7,
    Red = 8,
    Pony_Pink = 9,
    Hot_Pink = 10,
    Purple = 11,
    Blacklight = 12
}
```"
VEHICLE,0x1BBE0523B8DB9A21,HAS_VEHICLE_ASSET_LOADED,vehicleAsset:int,BOOL,
VEHICLE,0x06F43E5175EB6D96,HAS_PRELOAD_MODS_FINISHED,p0:Any,BOOL,
VEHICLE,0x6ADAABD3068C5235,HAS_VEHICLE_PHONE_EXPLOSIVE_DEVICE,,BOOL,
VEHICLE,0x9A83F5F9963775EF,HAVE_VEHICLE_MODS_STREAMED_IN,vehicle:Vehicle,BOOL,
VEHICLE,0x300D614A4C785FC4,HAS_VEHICLE_RECORDING_BEEN_LOADED,"recording:int, script:char*",BOOL,
VEHICLE,0x291E373D483E7EE7,IS_ANY_PED_RAPPELLING_FROM_HELI,vehicle:Vehicle,BOOL,
VEHICLE,0xAE71FB656C600587,_HIDE_VEHICLE_TOMBSTONE,"vehicle:Vehicle, toggle:BOOL",void,"```
NativeDB Introduced: v1604
```"
VEHICLE,0x48ADC8A773564670,INSTANTLY_FILL_VEHICLE_POPULATION,,void,
VEHICLE,0x61E1DD6125A3EEE6,IS_ANY_VEHICLE_NEAR_POINT,"x:float, y:float, z:float, radius:float",BOOL,
VEHICLE,0x62CA17B74C435651,IS_ANY_ENTITY_ATTACHED_TO_HANDLER_FRAME,vehicle:Vehicle,BOOL,
VEHICLE,0x9F243D3919F442FE,IS_BIG_VEHICLE,vehicle:Vehicle,BOOL,
VEHICLE,0x7EEF65D5F153E26A,IS_COP_VEHICLE_IN_AREA_3D,"x1:float, x2:float, y1:float, y2:float, z1:float, z2:float",BOOL,"```
Usage:  
public bool isCopInRange(Vector3 Location, float Range)  
        {  
            return Function.Call<bool>(Hash.IS_COP_PED_IN_AREA_3D, Location.X - Range, Location.Y - Range, Location.Z - Range, Location.X + Range, Location.Y + Range, Location.Z + Range);  
        }  
```"
VEHICLE,0xB0AD1238A709B1A2,_IS_BOAT_ANCHORED_AND_FROZEN,vehicle:Vehicle,BOOL,"```
IS_*
```"
VEHICLE,0x89D630CF5EA96D23,_IS_HANDLER_FRAME_ABOVE_CONTAINER,"handler:Vehicle, container:Entity",BOOL,
VEHICLE,0x57715966069157AD,IS_ENTITY_ATTACHED_TO_HANDLER_FRAME,"vehicle:Vehicle, entity:Entity",BOOL,
VEHICLE,0xAD464F2E18836BFC,_IS_MISSION_TRAIN,vehicle:Vehicle,BOOL,"```
NativeDB Introduced: v2372
```"
VEHICLE,0x634148744F385576,IS_HELI_LANDING_AREA_BLOCKED,vehicle:Vehicle,BOOL,
VEHICLE,0xB09D25E77C33EB3F,_IS_PED_EXCLUSIVE_DRIVER_OF_VEHICLE,"ped:Ped, vehicle:Vehicle, outIndex:int",BOOL,
VEHICLE,0xBC74B4BE25EB6C8A,IS_HELI_PART_BROKEN,"vehicle:Vehicle, p1:BOOL, p2:BOOL, p3:BOOL",BOOL,
VEHICLE,0x1C8A4C2C19E68EEC,IS_PLAYBACK_GOING_ON_FOR_VEHICLE,vehicle:Vehicle,BOOL,
VEHICLE,0x4198AB0022B15F87,IS_PLANE_LANDING_GEAR_INTACT,plane:Vehicle,BOOL,
VEHICLE,0xF7F203E31F96F6A1,IS_SEAT_WARP_ONLY,"vehicle:Vehicle, seatIndex:int",BOOL,
VEHICLE,0xAEA8FD591FAD4106,IS_PLAYBACK_USING_AI_GOING_ON_FOR_VEHICLE,vehicle:Vehicle,BOOL,
VEHICLE,0xBF94DD42F63BDED2,IS_THIS_MODEL_A_BICYCLE,model:Hash,BOOL,
VEHICLE,0x7504C0F113AB50FC,IS_TAXI_LIGHT_ON,vehicle:Vehicle,BOOL,
VEHICLE,0x45A9187928F4B9E3,IS_THIS_MODEL_A_BOAT,model:Hash,BOOL,
VEHICLE,0xB50C0B0CEDC6CE84,IS_THIS_MODEL_A_BIKE,model:Hash,BOOL,
VEHICLE,0xDCE4334788AF94EA,IS_THIS_MODEL_A_HELI,model:Hash,BOOL,
VEHICLE,0x7F6DB52EEFC96DF8,IS_THIS_MODEL_A_CAR,model:Hash,BOOL,"```
To check if the model is an amphibious car, see gtaforums.com/topic/717612-v-scriptnative-documentation-and-research/page-33#entry1069317363 (for build 944 and above only!)  
```"
VEHICLE,0xA0948AB42D7BA0DE,IS_THIS_MODEL_A_PLANE,model:Hash,BOOL,
VEHICLE,0x9537097412CF75FE,_IS_THIS_MODEL_A_JETSKI,model:Hash,BOOL,"```
Checks if model is a boat, then checks for FLAG_IS_JETSKI.
```"
VEHICLE,0xAB935175B22E822B,IS_THIS_MODEL_A_TRAIN,model:Hash,BOOL,
VEHICLE,0x39DAC362EE65FA28,IS_THIS_MODEL_A_QUADBIKE,model:Hash,BOOL,
VEHICLE,0xA1A9FC1C76A6730D,_IS_THIS_MODEL_AN_AMPHIBIOUS_QUADBIKE,model:Hash,BOOL,
VEHICLE,0x633F6F44A537EBB6,_IS_THIS_MODEL_AN_AMPHIBIOUS_CAR,model:Hash,BOOL,
VEHICLE,0xE33FFA906CE74880,IS_TURRET_SEAT,"vehicle:Vehicle, seatIndex:int",BOOL,
VEHICLE,0x84B233A8C8FC8AE7,IS_TOGGLE_MOD_ON,"vehicle:Vehicle, modType:int",BOOL,
VEHICLE,0x4319E335B71FFF34,IS_VEHICLE_ALARM_ACTIVATED,vehicle:Vehicle,BOOL,
VEHICLE,0x52F357A30698BCCE,IS_VEHICLE_A_CONVERTIBLE,"vehicle:Vehicle, p1:BOOL",BOOL,"```
p1 is false almost always.  
However, in launcher_carwash/carwash1/carwash2 scripts, p1 is true and is accompanied by DOES_VEHICLE_HAVE_ROOF  
```"
VEHICLE,0xD40148F22E81A1D9,IS_VEHICLE_ATTACHED_TO_CARGOBOB,"cargobob:Vehicle, vehicleAttached:Vehicle",BOOL,
VEHICLE,0xE7CF3C4F9F489F0C,IS_VEHICLE_ATTACHED_TO_TRAILER,vehicle:Vehicle,BOOL,
VEHICLE,0x146DF9EC4C4B9FD4,IS_VEHICLE_ATTACHED_TO_TOW_TRUCK,"towTruck:Vehicle, vehicle:Vehicle",BOOL,"```
Scripts verify that towTruck is the first parameter, not the second.  
```"
VEHICLE,0x27B926779DEB502D,IS_VEHICLE_BUMPER_BOUNCING,"vehicle:Vehicle, frontBumper:BOOL",BOOL,
VEHICLE,0xBCDC5017D3CE1E9E,_IS_VEHICLE_DAMAGED,vehicle:Vehicle,BOOL,"```
Appears to return true if the vehicle has any damage, including cosmetically.
GET_*
```"
VEHICLE,0x4C241E39B23DF959,IS_VEHICLE_DRIVEABLE,"vehicle:Vehicle, isOnFireCheck:BOOL",BOOL,"```
p1 is always 0 in the scripts.  
p1 = check if vehicle is on fire  
```"
VEHICLE,0xD2E6822DBFD6C8BD,IS_VEHICLE_EXTRA_TURNED_ON,"vehicle:Vehicle, extraId:int",BOOL,
VEHICLE,0xC69BB1D832A710EF,_IS_VEHICLE_BEING_HALTED,vehicle:Vehicle,BOOL,"```
Returns true if vehicle is halted by BRING_VEHICLE_TO_HALT
_IS_VEHICLE_*
```

```
NativeDB Introduced: v1493
```"
VEHICLE,0x468056A6BB6F3846,IS_VEHICLE_BUMPER_BROKEN_OFF,"vehicle:Vehicle, front:BOOL",BOOL,
VEHICLE,0xB8E181E559464527,IS_VEHICLE_DOOR_DAMAGED,"veh:Vehicle, doorID:int",BOOL,See eDoorId declared in [`SET_VEHICLE_DOOR_SHUT`](#\_0x93D9BD300D7789E5)
VEHICLE,0x1F25887F3C104278,IS_VEHICLE_HIGH_DETAIL,vehicle:Vehicle,BOOL,
VEHICLE,0x3E933CFF7B111C22,IS_VEHICLE_DOOR_FULLY_OPEN,"vehicle:Vehicle, doorIndex:int",BOOL,See eDoorId declared in [`SET_VEHICLE_DOOR_SHUT`](#\_0x93D9BD300D7789E5)
VEHICLE,0xCEE4490CD57BB3C2,IS_VEHICLE_IN_GARAGE_AREA,"garageName:char*, vehicle:Vehicle",BOOL,"```
garageName example ""Michael - Beverly Hills""
```"
VEHICLE,0xEC69ADF931AAE0C3,_IS_VEHICLE_ENGINE_ON_FIRE,vehicle:Vehicle,BOOL,"Only ever used once in decompiled scripts: **am_pi_menu**:
Returns true if the engine is on fire, or if the vehicle engine health is < 0 and it **has been** on fire.

It sometimes doesn't return true when the vehicle engine has been on fire, and has since been fixed. I'm not really sure what the exact conditions are.

This usually returns true even if there are no visible flames yet (engine health > 0). However if you monitor engine health you'll see that it starts decreasing as soon as this returns true."
VEHICLE,0x1297A88E081430EB,IS_VEHICLE_IN_BURNOUT,vehicle:Vehicle,BOOL,"```
Returns whether the specified vehicle is currently in a burnout.  
vb.net  
Public Function isVehicleInBurnout(vh As Vehicle) As Boolean  
        Return Native.Function.Call(Of Boolean)(Hash.IS_VEHICLE_IN_BURNOUT, vh)  
    End Function  
```"
VEHICLE,0x00834EAC4A96E010,_IS_VEHICLE_MOD_HSW_EXCLUSIVE,"vehicle:Vehicle, modType:int, modIndex:int",BOOL,"```
mpsum2_g9ec
```

```
NativeDB Introduced: v2699
```"
VEHICLE,0x8C4B92553E4766A5,_IS_VEHICLE_NEON_LIGHT_ENABLED,"vehicle:Vehicle, index:int",BOOL,"```
indices:  
0 = Left  
1 = Right  
2 = Front  
3 = Back  
```"
VEHICLE,0xA77DC70BD689A1E5,IS_VEHICLE_IN_SUBMARINE_MODE,vehicle:Vehicle,BOOL,"```
NativeDB Introduced: v1290
```"
VEHICLE,0x423E8DE37D934D89,IS_VEHICLE_MODEL,"vehicle:Vehicle, model:Hash",BOOL,
VEHICLE,0x3DE51E9C80B116CF,_IS_VEHICLE_PARACHUTE_ACTIVE,vehicle:Vehicle,BOOL,"Does not work for vehicle of type: CBike, CBmx, CBoat, CTrain, CSubmarine."
VEHICLE,0xB104CD1BABF302E2,IS_VEHICLE_ON_ALL_WHEELS,vehicle:Vehicle,BOOL,"```
Public Function isVehicleOnAllWheels(vh As Vehicle) As Boolean  
Return Native.Function.Call(Of Boolean)(Hash.IS_VEHICLE_ON_ALL_WHEELS, vh)  
		    End Function  
```"
